Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,2,3,2138,2130,2242,2243,DL,1227,N908DA,124,133,103,-1,8,SLC,SEA,689,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,713,715,828,824,DL,1228,N951DL,75,69,45,4,-2,TLH,ATL,223,21,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,948,715,1129,914,DL,1229,N970DL,101,119,84,135,153,CLE,ATL,554,6,11,0,,0,0,0,0,0,135
2008,1,2,3,1608,1611,1743,1747,DL,1230,N991DL,95,96,70,-4,-3,MLB,ATL,443,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1912,1854,2105,2045,DL,1230,N963DL,113,111,92,20,18,ATL,CLE,554,6,15,0,,0,18,0,2,0,0
2008,1,2,3,1801,1650,2055,1950,DL,1231,N908DA,114,120,89,65,71,SEA,SLC,689,5,20,0,,0,0,0,0,0,65
2008,1,2,3,1720,1716,2100,2050,DL,1232,N915DN,160,154,130,10,4,SLC,DFW,988,6,24,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1836,1843,2006,2014,DL,1234,N924DL,90,91,55,-8,-7,RDU,ATL,356,17,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2230,2235,555,603,DL,1236,N371DA,265,268,242,-8,-5,OAK,ATL,2130,9,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,847,835,1102,1100,DL,1237,N615DL,315,325,299,2,12,ATL,PDX,2172,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,739,740,1012,934,DL,1238,N998DL,153,114,97,38,-1,CVG,LGA,585,5,51,0,,0,0,0,38,0,0
2008,1,2,3,1217,1218,1409,1359,DL,1239,N692DL,112,101,87,10,-1,ATL,PBI,545,6,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1754,1758,2050,2058,DL,1240,N950DL,116,120,93,-8,-4,MCI,ATL,692,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1027,955,1306,1249,DL,1242,N933DL,99,114,77,17,32,ORD,ATL,606,8,14,0,,0,7,7,3,0,0
2008,1,2,3,1355,1357,1514,1526,DL,1242,N991DL,79,89,61,-12,-2,ATL,MLB,443,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1911,1911,2100,2103,DL,1243,N126DL,109,112,84,-3,0,ATL,FLL,581,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,750,745,1235,1234,DL,1244,N6706Q,165,169,139,1,5,DEN,ATL,1199,8,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1344,1325,1452,1432,DL,1244,N6706Q,68,67,43,20,19,ATL,JAX,270,7,18,0,,0,19,0,1,0,0
2008,1,2,3,2206,2210,600,537,DL,1245,N3735D,294,267,265,23,-4,SJC,ATL,2116,11,18,0,,0,0,0,23,0,0
2008,1,2,3,723,715,1027,1029,DL,1246,N986DL,184,194,145,-2,8,FLL,BOS,1237,12,27,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1442,1435,1607,1608,DL,1247,N707TW,265,273,242,-1,7,ATL,LAS,1747,9,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1300,1250,1427,1423,DL,1250,N371DA,87,93,66,4,10,MCO,ATL,403,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2206,2154,38,27,DL,1251,N138DL,332,333,308,11,12,ATL,SEA,2182,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1742,1748,2027,2018,DL,1252,N668DN,105,90,75,9,-6,MSY,ATL,425,12,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2106,2055,2318,2300,DL,1252,N982DL,132,125,113,18,11,ATL,ROC,749,5,14,0,,0,11,0,7,0,0
2008,1,2,3,559,600,855,848,DL,1256,N3764D,116,108,82,7,-1,ONT,SLC,558,10,24,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,936,940,1059,1115,DL,1256,N912DN,83,95,59,-16,-4,SLC,DEN,391,13,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,848,840,1157,1132,DL,1257,N984DL,129,112,76,25,8,ORD,ATL,606,8,45,0,,0,5,2,17,0,1
2008,1,2,3,1215,1218,1304,1315,DL,1257,N980DL,49,57,32,-11,-3,ATL,GSP,153,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,653,655,1407,1409,DL,1258,N604DL,254,254,227,-2,-2,RNO,ATL,1993,8,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1448,1450,1528,1535,DL,1259,N912DN,100,105,79,-7,-2,SLC,SMF,532,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1612,1615,1847,1850,DL,1260,N912DN,95,95,74,-3,-3,SMF,SLC,532,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1735,1740,1904,1928,DL,1261,N958DL,89,108,67,-24,-5,DCA,CVG,411,9,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2012,2015,2207,2221,DL,1261,N958DL,115,126,98,-14,-3,CVG,TPA,773,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,836,840,1122,1100,DL,1262,N373DA,346,320,299,22,-4,ATL,SJC,2116,6,41,0,,0,0,0,22,0,0
2008,1,2,3,600,600,854,836,DL,1263,N919DL,174,156,121,18,0,JFK,ATL,760,27,26,0,,0,0,0,18,0,0
2008,1,2,3,1020,1012,1626,1636,DL,1264,N672DL,246,264,223,-10,8,SLC,MCO,1929,4,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1619,1625,1800,1748,DL,1266,N924DL,101,83,55,12,-6,ATL,RDU,356,11,35,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,530,530,911,858,DL,1267,N378DA,161,148,116,13,0,MSP,ATL,906,12,33,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1025,1015,1054,1038,DL,1267,N928DL,89,83,47,16,10,ATL,VPS,264,6,36,0,,0,10,0,6,0,0
2008,1,2,3,1050,1018,1259,1241,DL,1268,N998DL,129,143,95,18,32,LGA,CVG,585,5,29,0,,0,0,0,0,0,18
2008,1,2,3,1848,1759,2031,2002,DL,1269,N964DL,103,123,85,29,49,ORF,ATL,516,6,12,0,,0,0,0,0,0,29
2008,1,2,3,2119,2054,2244,2207,DL,1269,N907DE,85,73,42,37,25,ATL,CHS,259,8,35,0,,0,25,0,12,0,0
2008,1,2,3,953,1000,1239,1235,DL,1270,N927DA,166,155,131,4,-7,BDL,ATL,859,16,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1044,1045,1426,1352,DL,1271,N916DL,222,187,174,34,-1,JFK,MIA,1090,9,39,0,,0,0,0,34,0,0
2008,1,2,3,1017,1005,1506,1505,DL,1273,N834MH,589,600,563,1,12,ATL,HNL,4502,4,22,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1922,1923,2055,2041,DL,1274,N975DL,93,78,52,14,-1,CLT,ATL,227,21,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,955,1000,1220,1239,DL,1275,N3733Z,145,159,111,-19,-5,EWR,ATL,745,9,25,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2114,2115,2234,2237,DL,1276,N919DL,80,82,54,-3,-1,ATL,RDU,356,5,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1002,952,1212,1210,DL,1278,N601DL,130,138,104,2,10,ATL,EWR,745,7,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2017,2000,2140,2136,DL,1279,N674DL,263,276,239,4,17,ATL,LAS,1747,10,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1425,1342,1710,1643,DL,1280,N938DL,105,121,78,27,43,ORD,ATL,606,8,19,0,,0,1,15,0,0,11
2008,1,2,3,1452,1458,1634,1659,DL,1281,N704X,102,121,83,-25,-6,BWI,ATL,576,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1633,1635,615,607,DL,1282,N834MH,522,512,498,8,-2,HNL,ATL,4502,9,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1739,1745,1923,1937,DL,1283,N968DL,104,112,76,-14,-6,RIC,ATL,481,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1244,1110,1440,1317,DL,1284,N941DL,116,127,93,83,94,DTW,ATL,594,7,16,0,,0,12,0,0,0,71
2008,1,2,3,1416,1409,1507,1509,DL,1284,N928DL,51,60,33,-2,7,ATL,SAV,215,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1206,1206,1425,1415,DL,1285,N688DL,259,249,237,10,0,ATL,SLC,1589,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1908,1858,2026,2017,DL,1286,N942DL,78,79,56,9,10,ATL,LEX,303,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1749,1700,2015,1931,DL,1287,N609DL,326,331,305,44,49,ATL,PDX,2172,7,14,0,,0,44,0,0,0,0
2008,1,2,3,1204,1150,1932,1921,DL,1288,N615DL,268,271,247,11,14,PDX,ATL,2172,11,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1632,1620,1840,1812,DL,1289,N650DL,128,112,89,28,12,ATL,FLL,581,10,29,0,,0,12,0,16,0,0
2008,1,2,3,937,940,1618,1612,DL,1290,N685DA,281,272,257,6,-3,SLC,BOS,2105,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2241,2241,13,2356,DL,1291,N683DA,92,75,54,17,0,ATL,RDU,356,4,34,0,,0,0,0,17,0,0
2008,1,2,3,831,830,946,929,DL,1292,N661DN,135,119,90,17,1,SLC,LAX,590,17,28,0,,0,0,0,17,0,0
2008,1,2,3,1746,1748,1840,1849,DL,1293,N967DL,54,61,31,-9,-2,TYS,ATL,152,9,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1957,1934,2014,1954,DL,1293,N907DL,77,80,55,20,23,ATL,JAN,341,4,18,0,,0,20,0,0,0,0
2008,1,2,3,553,600,739,748,DL,1294,N674DL,106,108,83,-9,-7,RSW,ATL,515,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1016,1017,1127,1128,DL,1296,N919DE,71,71,50,-1,-1,JAX,ATL,270,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1503,1507,1655,1658,DL,1297,N634DL,112,111,90,-3,-4,RSW,ATL,515,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1046,1050,1259,1249,DL,1298,N3768,133,119,99,10,-4,CVG,BOS,752,11,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1136,1145,1348,1352,DL,1402,N920DL,72,67,42,-4,-9,BNA,ATL,214,10,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2109,2110,2355,14,DL,1403,N642DL,286,304,261,-19,-1,SLC,ANC,2125,8,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1800,1800,1924,1918,DL,1404,N905DE,84,78,50,6,0,JAX,ATL,270,15,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,833,840,953,956,DL,1405,N929DL,80,76,53,-3,-7,CHS,ATL,259,14,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1212,1105,1158,1101,DL,1405,N911DL,46,56,29,57,67,ATL,BHM,134,3,14,0,,0,0,57,0,0,0
2008,1,2,3,1903,1905,2251,2251,DL,1407,N640DL,168,166,144,0,-2,MCO,SJU,1189,9,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1025,1000,1205,1149,DL,1408,N905DL,100,109,72,16,25,ATL,IAD,533,5,23,0,,0,16,0,0,0,0
2008,1,2,3,1938,1925,2309,2254,DL,1410,N916DN,151,149,127,15,13,SLC,DFW,988,5,19,0,,0,0,0,2,0,13
2008,1,2,3,936,930,1231,1202,DL,1411,N989DL,175,152,134,29,6,CVG,FLL,932,7,34,0,,0,0,0,29,0,0
2008,1,2,3,1330,1332,1508,1515,DL,1412,N637DL,98,103,78,-7,-2,ATL,PBI,545,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1710,1710,2239,2244,DL,1413,N3732J,209,214,185,-5,0,SLC,ATL,1589,13,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,656,700,758,804,DL,1415,N6714Q,62,64,41,-6,-4,ATL,JAX,270,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,655,700,857,918,DL,1416,N927DA,122,138,103,-21,-5,ATL,BDL,859,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,719,720,948,1002,DL,1417,N916DL,149,162,117,-14,-1,TPA,JFK,1005,20,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1453,1420,1617,1548,DL,1418,N680DA,84,88,61,29,33,ATL,CVG,373,5,18,0,,0,22,0,0,0,7
2008,1,2,3,1001,1003,1127,1125,DL,1419,N993DL,86,82,46,2,-2,CLT,ATL,227,6,34,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1207,1210,1344,1337,DL,1419,N993DL,217,207,190,7,-3,ATL,DEN,1199,10,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,950,940,1139,1140,DL,1420,N634DL,109,120,85,-1,10,MIA,ATL,595,9,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1243,1243,1420,1430,DL,1420,N942DL,97,107,75,-10,0,ATL,IAD,533,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2132,2135,2334,2342,DL,1423,N3763D,302,307,261,-8,-3,ATL,LAX,1946,13,28,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2139,2139,7,2358,DL,1424,N635DL,148,139,112,9,0,ATL,BDL,859,15,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1138,1110,1334,1303,DL,1427,N678DL,116,113,87,31,28,ATL,FLL,581,4,25,0,,0,0,0,31,0,0
2008,1,2,3,1656,1705,2226,2231,DL,1428,N907DA,210,206,181,-5,-9,SLC,CVG,1449,6,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2329,2240,2351,2314,DL,1429,N3771K,82,94,64,37,49,ATL,MSY,425,6,12,0,,0,7,0,0,0,30
2008,1,2,3,1632,1632,1820,1812,DL,1430,N683DA,108,100,75,8,0,ATL,PBI,545,5,28,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1238,1225,1444,1405,DL,1431,N995DL,126,100,73,39,13,DAY,ATL,432,7,46,0,,0,0,0,26,0,13
2008,1,2,3,1805,1715,2019,1913,DL,1432,N133DN,134,118,93,66,50,FLL,ATL,581,19,22,0,,0,0,0,16,0,50
2008,1,2,3,941,942,1233,1240,DL,1434,N976DL,112,118,93,-7,-1,MCI,ATL,692,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1129,1135,1346,1359,DL,1435,N686DA,137,144,114,-13,-6,EWR,ATL,745,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1452,1452,1648,1638,DL,1435,N686DA,116,106,85,10,0,ATL,MIA,595,11,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2026,2020,2310,2242,DL,1436,N693DL,164,142,122,28,6,ATL,EWR,745,7,35,0,,0,6,0,22,0,0
2008,1,2,3,836,840,957,1003,DL,1437,N952DL,141,143,111,-6,-4,ATL,IAH,689,11,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1305,1304,1421,1410,DL,1438,N399DA,76,66,53,11,1,BOI,SLC,291,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2300,2245,2359,2356,DL,1439,N658DL,59,71,37,3,15,ATL,JAX,270,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1443,1445,1654,1659,DL,1440,N997DL,71,74,55,-5,-2,JAN,ATL,341,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,601,600,827,826,DL,1442,N393DA,86,86,55,1,1,MSY,ATL,425,15,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1027,959,1228,1204,DL,1443,N902DE,121,125,92,24,28,ATL,BUF,712,7,22,0,,0,20,0,0,0,4
2008,1,2,3,918,920,1159,1130,DL,1444,N962DL,161,130,107,29,-2,CVG,TPA,773,5,49,0,,0,0,0,29,0,0
2008,1,2,3,1120,1125,1230,1240,DL,1445,N925DL,70,75,55,-10,-5,CHS,ATL,259,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1342,1345,1358,1405,DL,1445,N997DL,76,80,55,-7,-3,ATL,JAN,341,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2111,2012,2119,2023,DL,1446,N947DL,68,71,40,56,59,ATL,BNA,214,7,21,0,,0,21,0,0,0,35
2008,1,2,3,1922,1858,2219,2159,DL,1447,N987DL,117,121,96,20,24,DFW,ATL,732,7,14,0,,0,0,0,0,0,20
2008,1,2,3,1729,1720,1910,1854,DL,1448,N3742C,101,94,72,16,9,ATL,CMH,446,8,21,0,,0,3,0,7,0,6
2008,1,2,3,1225,1230,1558,1523,DL,1449,N974DL,213,173,136,35,-5,PBI,BDL,1133,52,25,0,,0,0,0,35,0,0
2008,1,2,3,1909,1915,2050,2047,DL,1450,N931DL,101,92,75,3,-6,ATL,RIC,481,8,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1649,1450,1946,1802,DL,1451,N974DL,177,192,158,104,119,BDL,TPA,1111,5,14,0,,0,99,0,0,0,5
2008,1,2,3,635,630,1202,1202,DL,1453,N633DL,207,212,177,0,5,SLC,ATL,1589,6,24,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2225,2230,2,7,DL,1454,N636DL,277,277,236,-5,-5,ATL,LAS,1747,20,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1602,1605,1625,1623,DL,1455,N911DL,83,78,49,2,-3,ATL,PNS,272,3,31,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,700,700,1011,1007,DL,1456,N965DL,191,187,175,4,0,BDL,TPA,1111,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1143,1148,1850,1855,DL,1460,N130DL,247,247,223,-5,-5,SAN,ATL,1891,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,921,922,1101,1109,DL,1461,N912DL,100,107,76,-8,-1,ATL,RSW,515,4,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1657,1659,1847,1855,DL,1462,N948DL,50,56,32,-8,-2,BHM,ATL,134,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2131,2030,2319,2225,DL,1462,N929DL,108,115,82,54,61,ATL,FLL,581,5,21,0,,0,53,0,0,0,1
2008,1,2,3,1700,1705,1909,1915,DL,1464,N911DL,69,70,51,-6,-5,PNS,ATL,272,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,659,700,917,929,DL,1465,N388DA,318,329,296,-12,-1,TPA,LAX,2158,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1221,1125,1518,1421,DL,1466,N3744D,177,176,141,57,56,FLL,BDL,1173,24,12,0,,0,12,0,1,0,44
2008,1,2,3,1147,1130,1410,1408,DL,1467,N944DL,143,158,128,2,17,MCO,BDL,1050,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1325,1315,1617,1611,DL,1468,N6716C,112,116,90,6,10,SEA,SLC,689,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,625,630,1407,1355,DL,1469,N376DA,282,265,250,12,-5,SMF,ATL,2092,9,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1522,1445,1707,1634,DL,1469,N396DA,105,109,83,33,37,ATL,BWI,576,4,18,0,,0,33,0,0,0,0
2008,1,2,3,1723,1712,12,2336,DL,1471,N6709,289,264,254,36,11,SLC,BOS,2105,11,24,0,,0,5,0,25,0,6
2008,1,2,3,731,700,1030,1013,DL,1472,N6713Y,299,313,266,17,31,PHL,SLC,1926,9,24,0,,0,17,0,0,0,0
2008,1,2,3,1815,1730,1951,1918,DL,1473,N966DL,96,108,73,33,45,PIT,ATL,526,12,11,0,,0,0,0,0,0,33
2008,1,2,3,2150,2145,2312,2251,DL,1474,N950DL,142,126,113,21,5,ATL,ORD,606,8,21,0,,0,0,0,21,0,0
2008,1,2,3,609,600,910,901,DL,1475,N936DL,121,121,85,9,9,ORD,ATL,606,9,27,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1035,1040,1243,1245,DL,1476,N932DL,68,65,47,-2,-5,PNS,ATL,272,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,925,930,1127,1130,DL,1477,N693DL,302,300,271,-3,-5,ATL,SNA,1919,9,22,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2218,2220,548,543,DL,1478,N619DL,270,263,245,5,-2,SFO,ATL,2139,6,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,915,908,1034,1035,DL,1479,N653DL,79,87,61,-1,7,RDU,ATL,356,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1155,1151,1405,1342,DL,1479,N644DL,310,291,266,23,4,ATL,SNA,1919,31,13,0,,0,0,0,23,0,0
2008,1,2,3,1448,1225,1718,1509,DL,1480,N904DL,150,164,130,129,143,TPA,BDL,1111,8,12,0,,0,0,0,0,0,129
2008,1,2,3,1732,1732,1912,1932,DL,1481,N6700,280,300,260,-20,0,ATL,SNA,1919,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1121,1115,1429,1414,DL,1482,N922DL,188,179,155,15,6,FLL,LGA,1076,9,24,0,,0,0,0,9,0,6
2008,1,2,3,1755,1730,1916,1902,DL,1483,N630DL,81,92,62,14,25,RDU,ATL,356,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2059,2031,2307,2234,DL,1483,N615DL,308,303,253,33,28,ATL,SNA,1919,29,26,0,,0,28,0,5,0,0
2008,1,2,3,1603,1605,1756,1755,DL,1484,N637DL,113,110,81,1,-2,PBI,ATL,545,11,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1441,1440,1805,1809,DL,1485,N965DL,204,209,169,-4,1,LGA,FLL,1076,7,28,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1119,1020,1635,1550,DL,1486,N664DN,196,210,169,45,59,SLC,CVG,1449,5,22,0,,0,45,0,0,0,0
2008,1,2,3,2237,2220,15,2355,DL,1487,N697DL,98,95,69,20,17,ATL,PBI,545,5,24,0,,0,0,0,3,0,17
2008,1,2,3,547,550,853,851,DL,1488,N3767,126,121,94,2,-3,DFW,ATL,732,23,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1338,1310,1531,1459,DL,1489,N843MH,113,109,92,32,28,ATL,FLL,581,8,13,0,,0,0,0,32,0,0
2008,1,2,3,1022,1026,1203,1211,DL,1490,N687DL,101,105,83,-8,-4,RSW,ATL,515,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1942,1935,2147,2141,DL,1491,N3742C,305,306,265,6,7,CMH,LAX,1996,23,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2246,2249,621,610,DL,1492,N3742C,275,261,235,11,-3,LAX,CMH,1996,5,35,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1115,1100,1335,1320,DL,1493,N616DL,260,260,239,15,15,ATL,BZN,1641,5,16,0,,0,15,0,0,0,0
2008,1,2,3,1501,1410,2037,1945,DL,1494,N616DL,216,215,191,52,51,BZN,ATL,1641,15,10,0,,0,36,0,1,0,15
2008,1,2,3,702,705,803,814,DL,1497,N977DL,61,69,42,-11,-3,SAV,ATL,215,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2054,2055,2245,2242,DL,1499,N690DL,111,107,72,3,-1,ATL,PBI,545,6,33,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,610,610,825,825,DL,1500,N913DL,135,135,110,0,0,BDL,CVG,661,6,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1838,1615,2201,1931,DL,1501,N941DL,203,196,175,150,143,BDL,FLL,1173,8,20,0,,0,0,0,7,0,143
2008,1,2,3,809,810,1119,1121,DL,1502,N938DL,130,131,111,-2,-1,SAT,ATL,874,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1239,1222,1337,1320,DL,1502,N964DL,58,58,35,17,17,ATL,SAV,215,4,19,0,,0,17,0,0,0,0
2008,1,2,3,2153,2130,2336,2306,DL,1503,N980DL,103,96,73,30,23,ATL,ORF,516,5,25,0,,0,23,0,7,0,0
2008,1,2,3,1740,1707,2005,1918,DL,1505,N982DL,145,131,95,47,33,BUF,ATL,712,14,36,0,,0,5,0,15,0,27
2008,1,2,3,2029,1905,2302,2154,DL,1506,N974DL,153,169,136,68,84,TPA,BDL,1111,7,10,0,,0,0,0,0,0,68
2008,1,2,3,2148,2040,43,2339,DL,1507,N953DL,175,179,146,64,68,FLL,BDL,1173,7,22,0,,0,0,0,0,0,64
2008,1,2,3,1642,1630,2213,2155,DL,1508,N930DL,211,205,185,18,12,PHX,ATL,1587,9,17,0,,0,0,0,6,0,12
2008,1,2,3,1319,1313,1611,1607,DL,1509,N913DN,112,114,84,4,6,SNA,SLC,588,8,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1653,1652,2055,2057,DL,1509,N913DN,182,185,156,-2,1,SLC,ORD,1249,9,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2158,2200,627,613,DL,1510,N379DA,329,313,299,14,-2,LAX,BDL,2527,11,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1309,1305,1547,1538,DL,1511,N395DN,98,93,73,9,4,GEG,SLC,546,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1340,1341,1447,1459,DL,1513,N936DL,67,78,52,-12,-1,ATL,DAB,366,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1319,1310,1619,1550,DL,1514,N989DL,180,160,132,29,9,FLL,CVG,932,5,43,0,,0,0,0,23,0,6
2008,1,2,3,1607,1610,1700,1708,DL,1515,N967DL,53,58,32,-8,-3,ATL,TYS,152,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1613,1510,1912,1825,DL,1518,N3744D,359,375,334,47,63,BDL,LAX,2527,9,16,0,,0,7,0,0,0,40
2008,1,2,3,1755,1750,1922,1926,DL,1519,N629DL,87,96,69,-4,5,ATL,ORF,516,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,906,905,1127,1105,DL,1521,N387DA,321,300,279,22,1,CVG,PDX,1975,4,38,0,,0,0,0,22,0,0
2008,1,2,3,1536,1540,1702,1709,DL,1522,N936DL,86,89,65,-7,-4,DAB,ATL,366,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1828,1815,2019,1957,DL,1522,N938DL,171,162,147,22,13,ATL,MSP,906,8,16,0,,0,13,0,9,0,0
2008,1,2,3,817,815,1007,1004,DL,1523,N628DL,110,109,86,3,2,ATL,MIA,595,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1401,1405,1535,1546,DL,1524,N384DA,94,101,73,-11,-4,PHX,SLC,507,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1652,1655,2242,2246,DL,1524,N3740C,230,231,202,-4,-3,SLC,CLT,1727,12,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1149,1155,1334,1322,DL,1525,N912DN,105,87,73,12,-6,DEN,SLC,391,4,28,0,,0,NA,NA,NA,NA,NA
